"";"GDP";"CPI";"WIBOR";"REER"
"289";0,00783931985064728;-0,00438149049251964;0,000125593118967697;0,0150378105140253
"290";-0,00378531092326323;0,000196714258739711;0,0441541883765665;0,00670603842757822
"291";0,000916075949368364;-0,000776532549312188;0,0256876072166663;0,0187899034138174
"292";0,00232439897093733;-0,00177792587538483;-0,0234920640498298;-0,00344419518883301
"293";-0,00762937530975618;-0,000169216978951606;0,0448913355819034;0,00194987820200113
"294";0,0186727930043785;0,00125942437908048;-0,0140230799417878;-0,00369468758948705
"295";-0,00791045216807415;-0,000490015513085278;0,0996351455557575;-0,0019812938165054
"296";0,0063356589893522;0,00016272548580244;-0,0606478095719948;0,00586546847035018
"297";0,00642812309275193;-0,00023306694740165;-0,0047635635910804;0,0103219048747098
"298";-0,0113904094423995;-0,00300656648428823;-0,00325868776409792;0,00306022949826235
